"i'mma just start writing articles since anybody can just say anything. who will read them, you ask? matters not, my audience is the void",136,0.0,5,thetalkingjed
i feel like i've just been liking the same three tweets 30 times a day for the past 7 days but like i have the same reaction every time so i can't een b mad,156,0.0,2,thetalkingjed
"me drawing 95% of a person: haha art is fun!me drawing feet: ... I am a disgrace to all those before me, my fingers should be severed, lest I bring into this world another harsh bastardization of the human form, clearly these oafish hands were meant for naught but destruction,",279,0.007168458781362007,11,thetalkingjed
let's get a loft together and start a sword collection,54,0.0,1,thetalkingjed
how am i supposed to watch she-ra and play animal crossing at the same time all while ignoring my professor on zoom... the demand placed upon me is too high,156,0.0,4,thetalkingjed
more #notesfromhome the only liquid I've consumed in the past 30 hours is coconut water so you already know a brotha been pissin out tropics,140,0.007142857142857143,2,thetalkingjed
generational cultures intersecting at home where my sister does tiktok dances to my father's reggae gospel music,112,0.0,1,thetalkingjed
"the date is sunday, april 12. you climb out of bed and notice that something feels off. weighty. you walk to your wooden full-length mirror and scream in horror at what stares back at you. your eyes... he.... he's taken your eyes........ and replaced them with eggs",265,0.0,22,thetalkingjed
every fucking email / phone call / text about some bs that doesn't matter at a time that doesn't make sense https://t.co/QF0XVh2I3L,131,0.04580152671755725,9,thetalkingjed
"oh how I long for a chip in my brain that zaps me to sleep whenever I have a Thought or it is 8pm, whichever comes first",120,0.025,1,thetalkingjed
if we see the other side of this I'm getting into makeup,56,0.017857142857142856,1,thetalkingjed
what is it with white women in nursing,38,0.0,0,thetalkingjed
sometimes I'm feeling alone and on the verge of a complete mental and emotional disconnect from the world around me n then my upstairs neighbor is like *creak* n then I'm like 😌,177,0.011299435028248588,4,thetalkingjed
"workshopping something called the tiger scale, it's a tool for white people to determine how close they are to becoming anyone in that documentary",146,0.0,2,thetalkingjed
"an app for when u wanna text your ex that matches u with other people who wanna text their exes, and u anonymously trade exes for conversation. if you thought that tweet was alright, you're not gonna believe this next tweet, silicon valley hold onto your square asses",267,0.0,5,thetalkingjed
https://t.co/TCtgtHIPrs,23,0.21739130434782608,5,thetalkingjed
waking up for the fourth time is when the detachment from reality really sets in,80,0.0,0,thetalkingjed
watch crip camp. okay? bye,26,0.0,2,thetalkingjed
"I wish blackness was awarded the same luxury of mediocrity that eisenberg/cera/hill/sandler movies thrive in. I wanna watch black people fall in love listening to 2000's punk music, and for it to mean nothing more than black people falling in love",247,0.008097165991902834,6,thetalkingjed
is there a website that rates movies only based on how for the gays they are,76,0.0,0,thetalkingjed
tryna find a baddie who will feed me to the tigers 😔,52,0.0,0,thetalkingjed
thank u so much @netflix https://t.co/oQUXw64J7L,48,0.10416666666666667,6,thetalkingjed
"wanna play animal crossing to relax but I'm so frustrated I don't wanna bring the bad vibes to the island, u feel?",114,0.017543859649122806,4,thetalkingjed
feeling like a toilet with some clorox wipes flushed down me,60,0.0,0,thetalkingjed
he is sitting #AnimalCrossing #ACNH #NintendoSwitch https://t.co/t1DwsOzcDO,75,0.16,8,thetalkingjed
being on this animal crossing irl just catching butterflies and vibing would be really ideal rn,95,0.0,0,thetalkingjed
some of y'all are having too much fun it's a quarantine ur supposed to be miserable 😒,85,0.0,2,thetalkingjed
he. don't. miss. https://t.co/r5C1kqi8fP,40,0.05,9,thetalkingjed
"making a to-do list and crossing out every item to replace it with ""why?""",73,0.0,4,thetalkingjed
"hey if anyone finds the article that makes anything at all feel better, please send it my way.",94,0.0,2,thetalkingjed
this sleep schedule boutta be downright silly,45,0.0,0,thetalkingjed
quarantine going fine until i bend over wrong and need a massage,64,0.0,0,thetalkingjed
don't forget to pretend out loud so that everybody hears you,60,0.0,1,thetalkingjed
anything I could say about this wouldn't be as good as the thing itself https://t.co/E2z6ZGqEUY,95,0.07368421052631578,6,thetalkingjed
help my friend pass online class by doing a cool final project thingy https://t.co/pEOdNhGoaV,93,0.053763440860215055,5,thetalkingjed
"canvas video needs a 10x speed option, I want an hour of information just machine gunned into my brain in 6 minutes",115,0.008695652173913044,1,thetalkingjed
"thinking about how a little heat and butter can so dramatically elevate a piece of bread. oh how I wish it were that I could be so elevated, lifted into placid simplicity and warmth, gently buttered and brown",208,0.009615384615384616,3,thetalkingjed
when are they gonna invent Sleep But You Don't Have to Wake Up,62,0.11290322580645161,1,thetalkingjed
what a time to wish to not be alive,35,0.0,0,thetalkingjed
"lgbtq+ is when you beat lgbtq and you get to redo the campaign but with all the power-ups you earned, like self-confidence and wearing what you want",148,0.0,4,thetalkingjed
ace rly do be the place with the helpful hardware stuff #sponsored,66,0.0,1,thetalkingjed
shoutout to women,17,0.0,0,thetalkingjed
"uzi rly said ""I just think it's funny how...""",45,0.022222222222222223,6,thetalkingjed
if you see me fall down an entire flight of stairs do not approach. no I am not okay. no I do not need help. I'm where I need to be,131,0.030534351145038167,4,thetalkingjed
hope you're doing well bruh,27,0.0,1,thetalkingjed
"this app today has felt like rushing late into a classroom where a girl who needs therapy is reading fanfiction for a poetry workshop, a guy who needs twice as much therapy is playing devil's advocate to nobody, &amp; there's only one other black person &amp; they're chained under a desk",288,0.0,9,thetalkingjed
what if i could take normal notes https://t.co/gjmFHqhH5o,57,0.05263157894736842,5,thetalkingjed
"tell me why i started a timed canvas quiz and then switched tabs to twitter, boy if you don't get these grades -",112,0.0,3,thetalkingjed
"when they (👱🏻‍♂️👱🏻👱🏻‍♀️) start talking to me about politics I hit em with that ""when's the last time you washed your hands""",123,0.008130081300813009,5,thetalkingjed
talked to a xenophobic ghost in the library tonight. AMA,56,0.05357142857142857,1,thetalkingjed
but bernie will turn the car around and talk to the scary manager for me when I open my meal and I only have nine mcnuggets instead of ten. he will chain himself to a chair in the middle of the store if they don't run me my nuggets. he will turn all their customers away to wendys https://t.co/1UeGVr567Y,304,0.019736842105263157,8,thetalkingjed
shoutout to all my homies who are trying very hard,50,0.0,0,thetalkingjed
rosa was right I do be looking around,37,0.02702702702702703,0,thetalkingjed
friday night baybee :( https://t.co/sQzWfUzmPi,46,0.08695652173913043,7,thetalkingjed
friday night baybee,19,0.0,0,thetalkingjed
"oh to be a slightly crispy loaf of italian bread, brushed lightly with an egg wash by a baker worth their salt https://t.co/0NfHnYhKuU",134,0.03731343283582089,6,thetalkingjed
"dude in history class is bashing wonder woman for historical inaccuracies, says ""1917 is better."" more at eight",111,0.0,4,thetalkingjed
shoutout to all my homies with the bad backs,44,0.0,0,thetalkingjed
"Good morning,I hope this email finds you unrecognizable and in a ditch!",73,0.0273972602739726,2,thetalkingjed
are white bread and italian bread the same thing I need to know right now,73,0.0136986301369863,0,thetalkingjed
who want me?? https://t.co/M5RDOw8o5z,37,0.10810810810810811,7,thetalkingjed
"whenever I walk back into the counseling lobby after a session and the people waiting glance up at me I feel like I should make some horrendous joke like ""phew-wee, you do NOT wanna go in there""",194,0.030927835051546393,4,thetalkingjed
what do u call libido but like for life? I need that,52,0.019230769230769232,1,thetalkingjed
I should be able to shower without leaving my bed,49,0.02040816326530612,0,thetalkingjed
me n the boys in the Marxist utopia https://t.co/2wOwwKyyLP,59,0.0847457627118644,5,thetalkingjed
"""whoa that beat switch was crazy"" - me going from socializing directly into crying on the floor of my apartment",111,0.0,3,thetalkingjed
this text is an aggression https://t.co/xlllZi40XQ,50,0.06,5,thetalkingjed
"when my keyboard autocorrects ""Audre"" to ""Audrey"" ..... that's colonization",75,0.02666666666666667,10,thetalkingjed
going home between classes to read poems and eat my pizza,57,0.0,0,thetalkingjed
"name a perfect place, I dare you",32,0.03125,1,thetalkingjed
"anyway, https://t.co/BxlD2g3lJK",31,0.12903225806451613,6,thetalkingjed
"sonic the hedgehog is my black panther, which is also my black panther",70,0.0,1,thetalkingjed
"imagine you're a black woman and your sister invites her white c*p husband (who's been declared a wanted domestic teerorist) over to your house, he ties you to a chair, steals your daughter's new shoes, and then leaves you there for most of a day. this happens in the sonic movie.",280,0.0,11,thetalkingjed
there's something surreally capitalist about receiving a push notification about a new sonic-themed nike release and then seeing said shoes in the movie hours later,164,0.0,2,thetalkingjed
sonic the hedgehog does a fortnite dance twice and dr. robotnik directly threatens the lives of countless civilians,115,0.0,1,thetalkingjed
"dr. robotnik, and furthermore every supporting character in sonic the hedgehog, is an incel",91,0.0,3,thetalkingjed
sonic is simultaneously an enemy of the state and an accomplice to the police. in this essay I will,99,0.010101010101010102,1,thetalkingjed
the best part of the movie was when sonic the hedgehog was declared a public enemy of the united states of america,114,0.0,0,thetalkingjed
this account is about to become something awful fair warning,60,0.0,0,thetalkingjed
tell me something I dont know https://t.co/zIiDTLr2b7,53,0.09433962264150944,5,thetalkingjed
internal monologue? oh you mean like the tiny rat in my head taking bites out of punch cards and feeding them into my brain?,124,0.0,2,thetalkingjed
you can't be racially profiled while running at night if you're holding a ukulele,81,0.0,2,thetalkingjed
kinda mad how there are only four spatial dimensions,52,0.0,0,thetalkingjed
for my final act I am forcefully ejected from the karaoke stage,63,0.015873015873015872,0,thetalkingjed
a thread https://t.co/xkcrJEQO7h,32,0.125,5,thetalkingjed
wait it's still going? how is it still going,44,0.0,2,thetalkingjed
"cops outside the shelby center, what crimes will they commit",60,0.0,1,thetalkingjed
how I bought groceries this morning but there's still nothing to eat,68,0.014705882352941176,1,thetalkingjed
"could everyone please stop for like , a long time?",50,0.0,2,thetalkingjed
"There is only one woman one earth I have to please. Her name is Isabelle.Not my mother, my sister, my daughters or co-workers. I will let their husbands/ boyfriends/ partners take care of them.Isabelle gives me WINGS https://t.co/LWy9TgaY4m",244,0.06557377049180328,14,thetalkingjed
frank 🥺 https://t.co/o0LNnlUi6r https://t.co/NSTEM9XFzv,55,0.18181818181818182,10,thetalkingjed
why did I lie to my sandwich artist about my plans for tonight. I didn't have to do that,88,0.022727272727272728,2,thetalkingjed
nobody:my brain; https://t.co/yDSsr1SYv3,41,0.0975609756097561,7,thetalkingjed
NO CAKE FOR HOMOPHOBES 🎂🚫 king content @The_TylerWard https://t.co/T9Gf5qK7qH,77,0.33766233766233766,7,thetalkingjed
"been listening to a youtube video of mac crooning this song (unreleased) for the longest, now here it is... a whole real released finished track at the end of his album. blessedhttps://t.co/PMc50aCBJh",201,0.024875621890547265,12,thetalkingjed
maybe I should stop listening to cellophane by fka twigs maybe then things would be ok,86,0.011627906976744186,0,thetalkingjed
don't talk to me i'm special 💅🏿 https://t.co/0YcQgzBk7n,55,0.05454545454545454,7,thetalkingjed
"the dream is developing some horrid online product for professors to lazily force upon college students, making obscene $$$, and using it to abolish higher education",165,0.0,5,thetalkingjed
when the power is out we thirst trap by candlelight,51,0.0,0,thetalkingjed
"bro put a winky face on the first slide of his syllabus powerpoint, gonna be a good class",89,0.0,1,thetalkingjed
"nothing like a home video of my child self, peanut-headed, joyful and loud, Guyanese accent and all, to put me in the most abysmal of bittersweet moods",151,0.006622516556291391,5,thetalkingjed
"my sister getting airpods for christmas has been devastating for our family, can't nobody talk to her anymore",109,0.0,2,thetalkingjed
no one in hollywood can frown like florence pugh,48,0.0,0,thetalkingjed
"amy duncan should have been arrested multiple times, also ivy should've been the star of the show",97,0.0,2,thetalkingjed
"is it too late and too obscure if i say ""you're in her dms, i'm in her github pull requests. we are not the same"" or would you guys like that tweet anyway",154,0.0,6,thetalkingjed
my sister &amp; I found a megan thee stallion station on our parents' pandora and when we asked our mom about it she said she doesn't know anything about that...lmao ok mom gone head 🔥,186,0.005376344086021506,7,thetalkingjed
"thinking, as always, about miss nina simone",43,0.0,2,thetalkingjed
ok this hit https://t.co/DFR2lEYsJI,35,0.2,5,thetalkingjed
"say what you will about stan twitter, but it must be nice to know what your opinion &amp; response is on every subject matter without having to think",149,0.0,3,thetalkingjed
"liberate the mouse, that we may celebrate the day of her freedom https://t.co/Pyu8S1EVmp",88,0.045454545454545456,6,thetalkingjed
accidentally bought a regular loofa instead of a mens loofa and now I have soft tender baby woman skin oh n,107,0.009345794392523364,0,thetalkingjed
"me: finally, a rare opportunity for actual rest, with no pointless obligations or deadli-my father: Son, the Neighbors have declared war on our household via Christmas lights and we must claim our status as The Most Decorated Home. Keep your wits about you. We ride at dawn.",276,0.03260869565217391,9,thetalkingjed
the vibes were on in the stairwell https://t.co/mqWRVLOeEN,58,0.1206896551724138,5,thetalkingjed
"ay who wanna come over n watch khan academy, I gotta learn algebra by 8am tmrw 😏",80,0.0125,1,thetalkingjed
double punch me in the face as hard as you humanly can to like this post,72,0.0,0,thetalkingjed
blowing out my speakers w sufjan stevens,40,0.0,0,thetalkingjed
this musical snowman could conceivably dunk on me https://t.co/UaJQS7jYsy,73,0.0684931506849315,5,thetalkingjed
wish I could be as cool as guys who hold doors open by just punching them while they walk thru,94,0.010638297872340425,0,thetalkingjed
bring him to me . https://t.co/GY0Zt54PiE,41,0.12195121951219512,6,thetalkingjed
"things my father has asked me for:- a pen (I was backseat in his car) - a phone service recommendation- a 2019 3D movie he could buy on his tv (had to be 3D)- ""any candy""- my birth date- $200 in cash",205,0.014634146341463415,14,thetalkingjed
idk who needs to hear this (me) but if you don't talk to your parents NOW IS NOT THE TIME TO START DOING THAT WHY WOULD YOU DO THAT NOW,135,0.37777777777777777,3,thetalkingjed
have placed too much emotional stake in my plants and now i'm just posted up worrying about em but you can't call a bamboo. no matter how much i worry i can't check on her. she won't answer. she won't answer.,208,0.0,9,thetalkingjed
I wish liking a message was an acceptable end to a conversation irl so I could just give a thumbs up and disappear from any social circumstance,143,0.013986013986013986,0,thetalkingjed
"sometimes I'm kirby, sometimes I'm kirby with a knife, I contain multitudes",75,0.04,4,thetalkingjed
"what if I just texted you ""🥺"" ? would you get me? would you understand? asking for a friend",91,0.01098901098901099,5,thetalkingjed
"when James Marsden said ""he is my friend"" ... I felt that #SonicTheHedgehog https://t.co/l7ubMvvIsj",99,0.08080808080808081,11,thetalkingjed
coming to u live from the applebee's free wifi,46,0.0,1,thetalkingjed
I have to be honest about something. I do not know what time it is. I have no idea what the numbers mean. the circle with the pointers? effectively meaningless. am beginning to think this is all made up and nothing has happened yet,231,0.012987012987012988,5,thetalkingjed
"tip: if you're having trouble getting out of bed, try starting your morning with daily affirmations: https://t.co/892fPIaynU",124,0.024193548387096774,9,thetalkingjed
"this girl asked me if I was registered to vote and I said I'm not  a citizen and she just went ""oh .........you can become one! :)""",131,0.022900763358778626,15,thetalkingjed
how can comp sci students have tech problems? like bro just look at someone else's notes,88,0.0,2,thetalkingjed
thoughts and prayers for every Only Woman on the Podcast,56,0.05357142857142857,0,thetalkingjed
"how long would I have to lay in bed for nature to have its way with my body, reverting me back into the unencumbered, life-giving soil I was so obviously meant to be?",166,0.012048192771084338,4,thetalkingjed
our places of education should be inclusive and the people in power should be held accountable to ensure that. props to @TheAUPlainsman for the good work being done on stories like this https://t.co/wZSfTV6dh5,209,0.03827751196172249,7,thetalkingjed
me                             meOctober 30th           October 31st11:59 PM                 12:00 AM https://t.co/tPRLu4rdeK,127,0.07874015748031496,7,thetalkingjed
one time I used this online photo editing app to draw makeup on my face and my parents sat me down for like two hours to figure out where they went wrong raising me (i was eight),178,0.0056179775280898875,2,thetalkingjed
"me, about to go to bed:@IsNascarASport, midnight on WEGL 91.1 FM: https://t.co/btroMU3M1Q",90,0.15555555555555556,11,thetalkingjed
google calendar glitched out and made a ghost event with no title that kept following my cursor around and it's a terrifying apparition,135,0.0,1,thetalkingjed
I have no idea what music I would listen to if I was happy,58,0.05172413793103448,0,thetalkingjed
getting ahead of schedule by already being tired from tomorrow,62,0.0,0,thetalkingjed
I am WIELDING a pumpkin and I am MANIC,38,0.39473684210526316,0,thetalkingjed
when I grow up I wanna be a euphoria girl,41,0.04878048780487805,0,thetalkingjed
"sure it's cool that auburn university has a charles barkley statue, but we also have an enormous sign behind the charles barkley statue that reads ""charles barkley statue""",171,0.0,4,thetalkingjed
what if you came over and solved my permanent back problems aha,63,0.0,0,thetalkingjed
mom they're doing that song about the devil and the fiddles again and none of them know more than five consecutive words,120,0.0,1,thetalkingjed
women in suits 2020,19,0.0,0,thetalkingjed
I have takenthe topoffthe Maybachwhichyou were probablysavingfor rainForgive methe flex was so deliciousso sweetand so cold,136,0.022058823529411766,0,thetalkingjed
"hate doing anything related to auto repair cause they're like ""what do you need done"" and I'm like listen. I need you to tell me what I need done",145,0.020689655172413793,5,thetalkingjed
messing up your vans at a concert is like that spongebob episode where pearl shook hands with the grubby grouper and refused to wash her fin,140,0.0,0,thetalkingjed
"I spend too much of my day just staring at images and trying to figure out why they're funny until I realize they're not memes,",127,0.015748031496062992,3,thetalkingjed
pizza pizza https://t.co/xJsswrkhLS,35,0.08571428571428572,5,thetalkingjed
kiss me thru the fish tube,26,0.0,0,thetalkingjed
in which my very talented singer-songwriter friend sings an original song based on French philosophy about Love https://t.co/XIiSFWFW4K,135,0.07407407407407407,6,thetalkingjed
finally finished moving in 😍 https://t.co/GtyxmgR1sd,52,0.038461538461538464,5,thetalkingjed
"me (about to be disappointed) shaking boxes placed by Uncle Sam beneath the Capitalism tree: ""boy I sure do hope there's some ethical consumption under here""",157,0.025477707006369428,6,thetalkingjed
what am I supposed to do about the 30-50 feral hogs on the local police force,77,0.012987012987012988,1,thetalkingjed
I hope when I die I hear the music from the smash victory screen,64,0.046875,0,thetalkingjed
things zendaya did:• all thatwho she did it for• us,54,0.0,1,thetalkingjed
be the hole you want to punch in the wall,41,0.0,0,thetalkingjed
hope everyone using FaceApp is gonna be in good shape to fight off their Russian clone in 5-10 years,100,0.03,1,thetalkingjed
"""wow the Mandela effect is crazy"" - me forgetting simple details about my friends",81,0.012345679012345678,3,thetalkingjed
"do you ever love a piece of fiction so much that you feel... incomplete? painfully aware of the fact that what brings you so much joy is not, and never will be, real? that deep down, you're so enamored with escapism that maybe you can't feel comfort in reality?",261,0.0,11,thetalkingjed
"my parents watching the news: whoa california just had an earthquake twitter: already announced the earthquake, memed the earthquake, wrote a broadway play starring the earthquake set to premiere this summer, dug up the earthquake's toxic past, cancelled the earthquake,",272,0.0,8,thetalkingjed
when your magician friend pulls you out of a lil hat &gt;&gt;&gt;,65,0.0,6,thetalkingjed
"by my fit today you may think I am manic, but do not be confused; I am, in fact, miserable",90,0.022222222222222223,4,thetalkingjed
rebranding as someone who is sorry to hear that,47,0.0,0,thetalkingjed
"this drawing is inspired by ""Paper Planes"" by M.I.A.,""Better in Color"" by Lizzo, and every person I know who has this energy https://t.co/uSf6LWuH1h",148,0.08783783783783784,14,thetalkingjed
is it too late to cash in all my AR points,42,0.047619047619047616,0,thetalkingjed
"lately I have been troubled by that video of a crab writing numbers. there will be an official statement, but please respect my privacy in these harrowed times",159,0.006289308176100629,2,thetalkingjed
what happened to that dude from the tumblr story who hadn't heard of oven mitts? is he thriving?,96,0.0,3,thetalkingjed
"sometimes I'm like ""what if there was a gif you could hear"" and then I'm like ""what if I was never born""",104,0.028846153846153848,6,thetalkingjed
"this week's episode of my favorite show, ""tell these black kids they could be who they are"" 😌 https://t.co/cwPh5kU9D7",117,0.02564102564102564,9,thetalkingjed
"if they were smart, the Duolingo owl and the Headspace circle would join forces to appear on my doorstep and beat some sense into me",132,0.015151515151515152,1,thetalkingjed
update: saw noname :) 💜 https://t.co/YsGGpyWVQm,47,0.1276595744680851,8,thetalkingjed
"God, I just really hope I get to see @noname tomorrow 😔🙏🏿",57,0.05263157894736842,2,thetalkingjed
"het boys be like ""my heart goes out to all those affected by my lack of emotional intelligence""",95,0.0,2,thetalkingjed
new career goal is one of the people who name sushi rolls,57,0.0,0,thetalkingjed
you know those small moments that you later realize were turning points in your life? for me it was when I learned the serving size for pop tarts is one (1) pop tart and they pack them in twos anyway,199,0.005025125628140704,3,thetalkingjed
some murderer: murders meme: is murdered judge judy: we will not prosecute this murdererme: caught slipping that: on me,123,0.0,5,thetalkingjed
those frantic late night google searches 😪 https://t.co/6WHpwtFU2A,66,0.07575757575757576,5,thetalkingjed
"technically he's actually jack johnson's monster, jack johnson was the creator https://t.co/629Y7St3ai",102,0.0196078431372549,8,thetalkingjed
"no one has ever seen me at 100% health bc if they did, they'd shrivel at my power",81,0.0,3,thetalkingjed
"day 99 of not losing this chapstick: paranoia has become my guide. I cannot dwell on the current successes, lest I lose what I have worked so hard to preserve. everyone I encounter is my enemy. my lips are beautiful and strong. I am afraid",239,0.02092050209205021,6,thetalkingjed
"my voicemail box is full until further notice, sorry to those who didn't make it on the album",93,0.0,2,thetalkingjed
elp,3,0.0,0,thetalkingjed
"hold on, do you're telling me that NOT ONLY has Arthur still been airing this whole time, but Mr. Ratburn is a gay icon?? I need h",130,0.08461538461538462,6,thetalkingjed
cosplaying as someone who went to church this morning,53,0.0,0,thetalkingjed
rebranding as one of those people who constantly complain about how many bug bites they have,92,0.0,0,thetalkingjed
a Netflix docuseries in which I use and review hand dryers and paper towel dispensers in public restrooms,105,0.01904761904761905,0,thetalkingjed
"my favorite game is ""diversity"" panel bingo, spaces include:- I'm not [insert identity here] BUT...- diversity is hard - I don't care if you're purple - e q u a l i t y- story about a black guy I knew- caucasian stammering",228,0.02631578947368421,18,thetalkingjed
today I watched our school mascot shatter a vase and then blame it on everyone else nearby. there is no accountability behind that whiskered mask,145,0.006896551724137931,1,thetalkingjed
"the three settings on my ceiling fan are helicopter rotor, angel breath™, and The Subconscious Idea of Wind",107,0.037383177570093455,2,thetalkingjed
now that they're redesigning sonic they have the opportunity to give him veiny arms and a face piercing,103,0.0,1,thetalkingjed
"the instant I touch a ukulele I become depressed, it's never failed",67,0.029850746268656716,2,thetalkingjed
"an app that connects us weaker-gripped individuals with the nearest big, strong man (for jar opening purposes)",110,0.0,4,thetalkingjed
so excited Arya Stark announced her presidential campaign last night,68,0.029411764705882353,0,thetalkingjed
"instead of saying ""sorry for party rocking,"" try saying ""thank you for letting me party rock""",93,0.0,5,thetalkingjed
woke up in the student center crying to futura free 😔,53,0.0,0,thetalkingjed
"happy palm sunday, don't forget to high-five Jesus",50,0.02,3,thetalkingjed
"late to posting, but this #NationalPoetryMonth I'll be writing a poem every day and posting to this thread! they will likely mostly be incomplete word vomit but they will be poems because I will call them poems. enjoy.day one: radical possibility 🌄 https://t.co/jfbDsMA9xZ",273,0.03296703296703297,12,thetalkingjed
war eagle now you can buy this thing I drew as a real life sticker! how fun and also exciting!! #Auburn #AUBvsUNC #aumbb 🏀https://t.co/MITNFcAF1J,146,0.1095890410958904,11,thetalkingjed
congrats to @Lupita_Nyongo for being both the most beautiful and most terrifying human on the planet rn,103,0.019417475728155338,2,thetalkingjed
a poem. https://t.co/FVCQnIkGv9,31,0.1935483870967742,6,thetalkingjed
"this thread right here 👇🏿 words matter. use them to spread love, not give rise to division and violence https://t.co/WZMwv7C6dT",127,0.03937007874015748,7,thetalkingjed
"I love instagram, also known as ""I don't remember who you are so I guess I'll like your pic""",92,0.043478260869565216,5,thetalkingjed
but real talk: if you don't hype up your shawty on vsco wyd,59,0.0,2,thetalkingjed
high school girls soccer games got me feeling alive in the most dead way,72,0.0,0,thetalkingjed
my dad watched me play tetris 99 tonight and I don't wanna speak too soon but I'm pretty sure I felt ... my father's pride ? about something I care about ? truly this is the game that keeps on giving,199,0.020100502512562814,8,thetalkingjed
what are we even saving all this daylight for anyway,52,0.0,0,thetalkingjed
"my parents think animation is child's trash and bad words make them cry, which makes it impossible to talk to them about any movies I've ever enjoyed",149,0.006711409395973154,3,thetalkingjed
feeling wavy listening to @SeasonSoak on WEGL 91.1 and you should be too 🌊,74,0.08108108108108109,2,thetalkingjed
"goodbye #BlackHistoryMonth hello black history rest of existence - you thought it was over?? HAH every moment of every day of LIFE is now black, I've claimed it. yes you are welcome, no I'm not sorry",199,0.06030150753768844,9,thetalkingjed
post-tetris depression,22,0.0,1,thetalkingjed
"can't sleep bc I have ""shallow"" stuck in my head but just the part where lady gaga is desperately trying to swallow her own throat",130,0.007692307692307693,3,thetalkingjed
that car commercial that uses Me and Your Mama is offensive and overstepping its bounds,87,0.034482758620689655,0,thetalkingjed
this makes me very happy. https://t.co/0I3JkSAKfo,49,0.10204081632653061,6,thetalkingjed
if they opened a Whataburger in space there'd honestly be no reason for me to stay on this planet anymore,105,0.009523809523809525,1,thetalkingjed
my favorite thing about my broken body is how anytime I move my neck it sounds like crunching fallen leaves on a crisp autumn day,129,0.007751937984496124,0,thetalkingjed
"apparently I answer phone calls in my sleep now, which is a good and unworrying development I definitely needed at this stage in my life",136,0.014705882352941176,1,thetalkingjed
hey let's play a fun game called Is My Work of Any Quality or Are My Clients All My Friends? can't wait to never find out,121,0.09090909090909091,3,thetalkingjed
"this man's pamphlets are close-minded, exclusionary, and prejudiced, and he's certainly not ""bringing back"" anything to this already southern Christian saturated campus. Swing and a miss, Plainsman https://t.co/H7Zt0G0SnM",221,0.03619909502262444,15,thetalkingjed
"said ""happy blood moon"" to some kids in 90's clothing drunkenly passing by our moon watching party and they just started back like I was the weird one",150,0.006666666666666667,3,thetalkingjed
I hope one day the stuff that makes up me is used to make a nice clay pot,73,0.0136986301369863,0,thetalkingjed
